"Parámetro","Fecha","Hora","Valor","Unidad"
"CO","2019-12-20","20:00 - 21:00","0.80","ppm"
"CO","2019-12-20","21:00 - 22:00","0.90","ppm"
"CO","2019-12-20","22:00 - 23:00","0.90","ppm"
"CO","2019-12-21","23:00 - 0:00","1.10","ppm"
"CO","2019-12-21","3:00 - 4:00","1.30","ppm"
"CO","2019-12-21","4:00 - 5:00","1.30","ppm"
"CO","2019-12-21","5:00 - 6:00","1.20","ppm"
"CO","2019-12-21","6:00 - 7:00","1.70","ppm"
"CO","2019-12-21","7:00 - 8:00","2.30","ppm"
"CO","2019-12-21","8:00 - 9:00","2.20","ppm"
"CO","2019-12-21","9:00 - 10:00","1.60","ppm"
"CO","2019-12-21","10:00 - 11:00","1.10","ppm"
"CO","2019-12-21","11:00 - 12:00","1.00","ppm"
"CO","2019-12-21","12:00 - 13:00","1.10","ppm"
"CO","2019-12-21","13:00 - 14:00","1.00","ppm"
"CO","2019-12-21","14:00 - 15:00","0.90","ppm"
"CO","2019-12-21","15:00 - 16:00","1.00","ppm"
"CO","2019-12-21","16:00 - 17:00","0.90","ppm"
"CO","2019-12-21","17:00 - 18:00","0.90","ppm"
"CO","2019-12-21","18:00 - 19:00","0.80","ppm"
"CO","2019-12-21","19:00 - 20:00","0.70","ppm"
"CO","2019-12-21","20:00 - 21:00","0.90","ppm"
"CO","2019-12-21","21:00 - 22:00","0.90","ppm"
"CO","2019-12-21","22:00 - 23:00","1.00","ppm"
"CO","2019-12-22","23:00 - 0:00","1.10","ppm"
"CO","2019-12-22","0:00 - 1:00","0.90","ppm"
"CO","2019-12-22","1:00 - 2:00","0.80","ppm"
"CO","2019-12-22","2:00 - 3:00","0.80","ppm"
"CO","2019-12-22","3:00 - 4:00","0.70","ppm"
"CO","2019-12-22","4:00 - 5:00","0.60","ppm"
"CO","2019-12-22","5:00 - 6:00","0.70","ppm"
"CO","2019-12-22","6:00 - 7:00","0.70","ppm"
"CO","2019-12-22","7:00 - 8:00","0.80","ppm"
"CO","2019-12-22","8:00 - 9:00","0.90","ppm"
"CO","2019-12-22","9:00 - 10:00","0.90","ppm"
"CO","2019-12-22","10:00 - 11:00","1.00","ppm"
"CO","2019-12-22","11:00 - 12:00","1.10","ppm"
"CO","2019-12-22","12:00 - 13:00","1.10","ppm"
"CO","2019-12-22","13:00 - 14:00","1.10","ppm"
"CO","2019-12-22","14:00 - 15:00","1.00","ppm"
"CO","2019-12-22","15:00 - 16:00","1.10","ppm"
"CO","2019-12-22","16:00 - 17:00","1.20","ppm"
"CO","2019-12-22","17:00 - 18:00","1.30","ppm"
"CO","2019-12-22","18:00 - 19:00","1.40","ppm"
"CO","2019-12-22","19:00 - 20:00","1.40","ppm"
"CO","2019-12-22","20:00 - 21:00","1.50","ppm"
"CO","2019-12-22","21:00 - 22:00","1.90","ppm"
"CO","2019-12-22","22:00 - 23:00","2.60","ppm"
"CO","2019-12-23","23:00 - 0:00","2.20","ppm"
"CO","2019-12-23","0:00 - 1:00","2.20","ppm"
"CO","2019-12-23","1:00 - 2:00","2.40","ppm"
"CO","2019-12-23","2:00 - 3:00","2.40","ppm"
"CO","2019-12-23","3:00 - 4:00","2.10","ppm"
"CO","2019-12-23","4:00 - 5:00","2.20","ppm"
"CO","2019-12-23","5:00 - 6:00","2.40","ppm"
"CO","2019-12-23","6:00 - 7:00","3.30","ppm"
"CO","2019-12-23","7:00 - 8:00","3.30","ppm"
"CO","2019-12-23","8:00 - 9:00","2.60","ppm"
"CO","2019-12-23","9:00 - 10:00","2.20","ppm"
"CO","2019-12-23","10:00 - 11:00","1.80","ppm"
"CO","2019-12-23","11:00 - 12:00","1.40","ppm"
"CO","2019-12-23","12:00 - 13:00","1.20","ppm"
"CO","2019-12-23","13:00 - 14:00","1.10","ppm"
"CO","2019-12-23","14:00 - 15:00","1.10","ppm"
"CO","2019-12-23","15:00 - 16:00","1.10","ppm"
"CO","2019-12-23","16:00 - 17:00","0.90","ppm"
"CO","2019-12-23","17:00 - 18:00","1.20","ppm"
"CO","2019-12-23","18:00 - 19:00","0.90","ppm"
"CO","2019-12-23","19:00 - 20:00","0.80","ppm"
"CO","2019-12-23","20:00 - 21:00","0.90","ppm"
"CO","2019-12-23","21:00 - 22:00","0.80","ppm"
"CO","2019-12-23","22:00 - 23:00","0.90","ppm"
"CO","2019-12-24","23:00 - 0:00","1.30","ppm"
"CO","2019-12-24","0:00 - 1:00","1.80","ppm"
"CO","2019-12-24","1:00 - 2:00","1.70","ppm"
"CO","2019-12-24","2:00 - 3:00","1.20","ppm"
"CO","2019-12-24","3:00 - 4:00","1.20","ppm"
"CO","2019-12-24","4:00 - 5:00","1.20","ppm"
"CO","2019-12-24","5:00 - 6:00","2.00","ppm"
"CO","2019-12-24","6:00 - 7:00","2.40","ppm"
"CO","2019-12-24","7:00 - 8:00","2.50","ppm"
"CO","2019-12-24","8:00 - 9:00","2.30","ppm"
"CO","2019-12-24","9:00 - 10:00","2.10","ppm"
"CO","2019-12-24","10:00 - 11:00","1.50","ppm"
"CO","2019-12-24","11:00 - 12:00","1.20","ppm"
"CO","2019-12-24","12:00 - 13:00","0.90","ppm"
"CO","2019-12-24","13:00 - 14:00","0.50","ppm"
"CO","2019-12-24","14:00 - 15:00","0.60","ppm"
"CO","2019-12-24","15:00 - 16:00","0.60","ppm"
"CO","2019-12-24","16:00 - 17:00","0.60","ppm"
"CO","2019-12-24","17:00 - 18:00","0.60","ppm"
"CO","2019-12-24","18:00 - 19:00","0.60","ppm"
"CO","2019-12-24","19:00 - 20:00","0.80","ppm"
"CO","2019-12-24","20:00 - 21:00","0.90","ppm"
"CO","2019-12-24","21:00 - 22:00","1.40","ppm"
"CO","2019-12-24","22:00 - 23:00","1.80","ppm"
"CO","2019-12-25","23:00 - 0:00","1.70","ppm"
"CO","2019-12-25","0:00 - 1:00","1.70","ppm"
"CO","2019-12-25","1:00 - 2:00","1.90","ppm"
"CO","2019-12-25","2:00 - 3:00","2.40","ppm"
"CO","2019-12-25","3:00 - 4:00","2.70","ppm"
"CO","2019-12-25","4:00 - 5:00","1.90","ppm"
"CO","2019-12-25","5:00 - 6:00","2.30","ppm"
"CO","2019-12-25","6:00 - 7:00","2.70","ppm"
"CO","2019-12-25","7:00 - 8:00","2.40","ppm"
"CO","2019-12-25","8:00 - 9:00","1.90","ppm"
"CO","2019-12-25","9:00 - 10:00","1.60","ppm"
"CO","2019-12-25","10:00 - 11:00","1.20","ppm"
"CO","2019-12-25","11:00 - 12:00","0.90","ppm"
"CO","2019-12-25","12:00 - 13:00","0.70","ppm"
"CO","2019-12-25","13:00 - 14:00","0.60","ppm"
"CO","2019-12-25","14:00 - 15:00","0.60","ppm"
"CO","2019-12-25","15:00 - 16:00","0.60","ppm"
"CO","2019-12-25","16:00 - 17:00","0.50","ppm"
"CO","2019-12-25","17:00 - 18:00","0.60","ppm"
"CO","2019-12-25","18:00 - 19:00","0.70","ppm"
"CO","2019-12-25","19:00 - 20:00","0.80","ppm"
"CO","2019-12-25","20:00 - 21:00","1.30","ppm"
"CO","2019-12-25","21:00 - 22:00","1.60","ppm"
"CO","2019-12-25","22:00 - 23:00","1.40","ppm"
"CO","2019-12-26","23:00 - 0:00","1.50","ppm"
"CO","2019-12-26","0:00 - 1:00","1.80","ppm"
"CO","2019-12-26","1:00 - 2:00","1.70","ppm"
"CO","2019-12-26","2:00 - 3:00","1.50","ppm"
"CO","2019-12-26","3:00 - 4:00","1.40","ppm"
"CO","2019-12-26","4:00 - 5:00","1.20","ppm"
"CO","2019-12-26","5:00 - 6:00","1.60","ppm"
"CO","2019-12-26","6:00 - 7:00","2.40","ppm"
"CO","2019-12-26","7:00 - 8:00","3.00","ppm"
"CO","2019-12-26","8:00 - 9:00","2.10","ppm"
"CO","2019-12-26","9:00 - 10:00","1.40","ppm"
"CO","2019-12-26","10:00 - 11:00","1.40","ppm"
"CO","2019-12-26","11:00 - 12:00","0.90","ppm"
"CO","2019-12-26","12:00 - 13:00","0.90","ppm"
"CO","2019-12-26","13:00 - 14:00","0.90","ppm"
"CO","2019-12-26","14:00 - 15:00","0.80","ppm"
"CO","2019-12-26","15:00 - 16:00","0.80","ppm"
"CO","2019-12-26","16:00 - 17:00","0.70","ppm"
"CO","2019-12-26","17:00 - 18:00","0.80","ppm"
"CO","2019-12-26","18:00 - 19:00","1.10","ppm"
"CO","2019-12-26","19:00 - 20:00","1.30","ppm"
"CO","2019-12-26","20:00 - 21:00","1.10","ppm"
"CO","2019-12-26","21:00 - 22:00","1.90","ppm"
"CO","2019-12-26","22:00 - 23:00","1.80","ppm"
"CO","2019-12-27","23:00 - 0:00","1.80","ppm"
"CO","2019-12-27","3:00 - 4:00","2.00","ppm"
"CO","2019-12-27","4:00 - 5:00","2.10","ppm"
"CO","2019-12-27","5:00 - 6:00","2.10","ppm"
"CO","2019-12-27","6:00 - 7:00","2.40","ppm"
"CO","2019-12-27","7:00 - 8:00","4.20","ppm"
"CO","2019-12-27","8:00 - 9:00","3.90","ppm"
"CO","2019-12-27","9:00 - 10:00","2.80","ppm"
"CO","2019-12-28","0:00 - 1:00","1.80","ppm"
"CO","2019-12-28","1:00 - 2:00","1.80","ppm"
"CO","2019-12-28","2:00 - 3:00","1.80","ppm"
"CO","2019-12-28","3:00 - 4:00","1.60","ppm"
"CO","2019-12-28","4:00 - 5:00","1.20","ppm"
"CO","2019-12-28","5:00 - 6:00","1.30","ppm"
"CO","2019-12-30","8:00 - 9:00","3.00","ppm"
"CO","2019-12-30","9:00 - 10:00","1.50","ppm"
"CO","2019-12-30","10:00 - 11:00","1.30","ppm"
"CO","2019-12-30","11:00 - 12:00","1.10","ppm"
"CO","2019-12-30","13:00 - 14:00","0.70","ppm"
"CO","2019-12-30","14:00 - 15:00","0.70","ppm"
"CO","2019-12-30","15:00 - 16:00","0.70","ppm"
"CO","2019-12-30","17:00 - 18:00","0.80","ppm"
"CO","2019-12-30","18:00 - 19:00","1.10","ppm"
"CO","2019-12-30","19:00 - 20:00","1.10","ppm"
"CO","2019-12-30","20:00 - 21:00","1.30","ppm"
"CO","2019-12-30","21:00 - 22:00","1.30","ppm"
"CO","2019-12-30","22:00 - 23:00","1.20","ppm"
"CO","2019-12-31","23:00 - 0:00","1.40","ppm"
"CO","2019-12-31","0:00 - 1:00","1.50","ppm"
"CO","2019-12-31","1:00 - 2:00","1.20","ppm"
"CO","2019-12-31","3:00 - 4:00","1.20","ppm"
"CO","2019-12-31","4:00 - 5:00","1.20","ppm"
"CO","2019-12-31","5:00 - 6:00","2.00","ppm"
"CO","2019-12-31","6:00 - 7:00","2.10","ppm"
"CO","2019-12-31","7:00 - 8:00","3.70","ppm"
"CO","2019-12-31","8:00 - 9:00","3.30","ppm"
"CO","2019-12-31","9:00 - 10:00","2.40","ppm"
"CO","2019-12-31","10:00 - 11:00","1.30","ppm"
"CO","2019-12-31","11:00 - 12:00","0.70","ppm"
"CO","2019-12-31","12:00 - 13:00","0.80","ppm"
"CO","2019-12-31","13:00 - 14:00","0.80","ppm"
"CO","2019-12-31","14:00 - 15:00","0.80","ppm"
"CO","2019-12-31","15:00 - 16:00","0.80","ppm"
"CO","2019-12-31","16:00 - 17:00","0.70","ppm"
"CO","2019-12-31","17:00 - 18:00","0.90","ppm"
"CO","2019-12-31","18:00 - 19:00","1.00","ppm"
"CO","2019-12-31","19:00 - 20:00","1.20","ppm"
"CO","2019-12-31","20:00 - 21:00","1.10","ppm"
"CO","2019-12-31","21:00 - 22:00","1.40","ppm"
"CO","2019-12-31","22:00 - 23:00","1.50","ppm"
"CO","2020-01-01","16:00 - 17:00","0.60","ppm"
"CO","2020-01-01","17:00 - 18:00","0.60","ppm"
"CO","2020-01-01","18:00 - 19:00","0.60","ppm"
"CO","2020-01-01","19:00 - 20:00","0.60","ppm"
"CO","2020-01-01","20:00 - 21:00","0.60","ppm"
"CO","2020-01-01","21:00 - 22:00","0.60","ppm"
"CO","2020-01-01","22:00 - 23:00","0.60","ppm"
