"Parámetro","Fecha","Hora","Valor","Unidad"
"NO2","2019-12-25","2:00 - 3:00","0.011","ppm"
"NO2","2019-12-25","3:00 - 4:00","0.014","ppm"
"NO2","2019-12-25","4:00 - 5:00","0.012","ppm"
"NO2","2019-12-25","5:00 - 6:00","0.017","ppm"
"NO2","2019-12-25","6:00 - 7:00","0.016","ppm"
"NO2","2019-12-25","7:00 - 8:00","0.019","ppm"
"NO2","2019-12-25","8:00 - 9:00","0.024","ppm"
"NO2","2019-12-25","9:00 - 10:00","0.022","ppm"
"NO2","2019-12-25","10:00 - 11:00","0.012","ppm"
"NO2","2019-12-25","11:00 - 12:00","0.011","ppm"
"NO2","2019-12-25","12:00 - 13:00","0.007","ppm"
"NO2","2019-12-25","13:00 - 14:00","0.008","ppm"
"NO2","2019-12-25","14:00 - 15:00","0.008","ppm"
"NO2","2019-12-25","15:00 - 16:00","0.008","ppm"
"NO2","2019-12-25","16:00 - 17:00","0.008","ppm"
"NO2","2019-12-25","17:00 - 18:00","0.009","ppm"
"NO2","2019-12-25","18:00 - 19:00","0.018","ppm"
"NO2","2019-12-25","19:00 - 20:00","0.018","ppm"
"NO2","2019-12-25","20:00 - 21:00","0.023","ppm"
"NO2","2019-12-25","21:00 - 22:00","0.030","ppm"
"NO2","2019-12-25","22:00 - 23:00","0.023","ppm"
"NO2","2019-12-26","23:00 - 0:00","0.018","ppm"
"NO2","2019-12-26","0:00 - 1:00","0.011","ppm"
"NO2","2019-12-26","1:00 - 2:00","0.010","ppm"
"NO2","2019-12-26","2:00 - 3:00","0.008","ppm"
"NO2","2019-12-26","3:00 - 4:00","0.010","ppm"
"NO2","2019-12-26","4:00 - 5:00","0.008","ppm"
"NO2","2019-12-26","5:00 - 6:00","0.014","ppm"
"NO2","2019-12-26","6:00 - 7:00","0.026","ppm"
"NO2","2019-12-26","7:00 - 8:00","0.029","ppm"
"NO2","2019-12-26","8:00 - 9:00","0.029","ppm"
"NO2","2019-12-26","9:00 - 10:00","0.033","ppm"
"NO2","2019-12-26","10:00 - 11:00","0.030","ppm"
"NO2","2019-12-26","11:00 - 12:00","0.015","ppm"
"NO2","2019-12-26","12:00 - 13:00","0.014","ppm"
"NO2","2019-12-26","13:00 - 14:00","0.018","ppm"
"NO2","2019-12-26","15:00 - 16:00","0.022","ppm"
"NO2","2019-12-26","16:00 - 17:00","0.024","ppm"
"NO2","2019-12-26","17:00 - 18:00","0.027","ppm"
"NO2","2019-12-26","18:00 - 19:00","0.044","ppm"
"NO2","2019-12-26","19:00 - 20:00","0.047","ppm"
"NO2","2019-12-26","20:00 - 21:00","0.045","ppm"
"NO2","2019-12-26","21:00 - 22:00","0.043","ppm"
"NO2","2019-12-26","22:00 - 23:00","0.051","ppm"
"NO2","2019-12-27","3:00 - 4:00","0.028","ppm"
"NO2","2019-12-27","4:00 - 5:00","0.018","ppm"
"NO2","2019-12-27","5:00 - 6:00","0.019","ppm"
"NO2","2019-12-27","6:00 - 7:00","0.031","ppm"
"NO2","2019-12-27","7:00 - 8:00","0.035","ppm"
"NO2","2019-12-27","8:00 - 9:00","0.038","ppm"
"NO2","2019-12-27","9:00 - 10:00","0.043","ppm"
"NO2","2019-12-27","10:00 - 11:00","0.050","ppm"
"NO2","2019-12-27","11:00 - 12:00","0.042","ppm"
"NO2","2019-12-27","12:00 - 13:00","0.027","ppm"
"NO2","2019-12-27","13:00 - 14:00","0.018","ppm"
"NO2","2019-12-27","14:00 - 15:00","0.014","ppm"
"NO2","2019-12-27","15:00 - 16:00","0.015","ppm"
"NO2","2019-12-27","16:00 - 17:00","0.017","ppm"
"NO2","2019-12-27","17:00 - 18:00","0.021","ppm"
"NO2","2019-12-27","18:00 - 19:00","0.015","ppm"
"NO2","2019-12-27","19:00 - 20:00","0.023","ppm"
"NO2","2019-12-27","20:00 - 21:00","0.034","ppm"
"NO2","2019-12-27","22:00 - 23:00","0.025","ppm"
"NO2","2019-12-28","23:00 - 0:00","0.024","ppm"
"NO2","2019-12-28","0:00 - 1:00","0.028","ppm"
"NO2","2019-12-28","1:00 - 2:00","0.014","ppm"
"NO2","2019-12-28","2:00 - 3:00","0.012","ppm"
"NO2","2019-12-28","3:00 - 4:00","0.014","ppm"
"NO2","2019-12-28","4:00 - 5:00","0.023","ppm"
"NO2","2019-12-28","5:00 - 6:00","0.025","ppm"
"NO2","2019-12-30","8:00 - 9:00","0.020","ppm"
"NO2","2019-12-30","9:00 - 10:00","0.027","ppm"
"NO2","2019-12-30","10:00 - 11:00","0.028","ppm"
"NO2","2019-12-30","11:00 - 12:00","0.015","ppm"
"NO2","2019-12-30","13:00 - 14:00","0.009","ppm"
"NO2","2019-12-30","14:00 - 15:00","0.006","ppm"
"NO2","2019-12-30","15:00 - 16:00","0.005","ppm"
"NO2","2019-12-30","17:00 - 18:00","0.005","ppm"
"NO2","2019-12-30","18:00 - 19:00","0.008","ppm"
"NO2","2019-12-30","19:00 - 20:00","0.010","ppm"
"NO2","2019-12-30","20:00 - 21:00","0.012","ppm"
"NO2","2019-12-30","21:00 - 22:00","0.027","ppm"
"NO2","2019-12-30","22:00 - 23:00","0.024","ppm"
"NO2","2019-12-31","23:00 - 0:00","0.015","ppm"
"NO2","2019-12-31","0:00 - 1:00","0.014","ppm"
"NO2","2019-12-31","1:00 - 2:00","0.012","ppm"
"NO2","2019-12-31","3:00 - 4:00","0.013","ppm"
"NO2","2019-12-31","4:00 - 5:00","0.017","ppm"
"NO2","2019-12-31","5:00 - 6:00","0.017","ppm"
"NO2","2019-12-31","6:00 - 7:00","0.020","ppm"
"NO2","2019-12-31","7:00 - 8:00","0.021","ppm"
"NO2","2019-12-31","8:00 - 9:00","0.028","ppm"
"NO2","2019-12-31","9:00 - 10:00","0.039","ppm"
"NO2","2019-12-31","10:00 - 11:00","0.034","ppm"
"NO2","2019-12-31","11:00 - 12:00","0.027","ppm"
"NO2","2019-12-31","12:00 - 13:00","0.015","ppm"
"NO2","2019-12-31","13:00 - 14:00","0.015","ppm"
"NO2","2019-12-31","14:00 - 15:00","0.012","ppm"
"NO2","2019-12-31","15:00 - 16:00","0.007","ppm"
"NO2","2019-12-31","16:00 - 17:00","0.010","ppm"
"NO2","2019-12-31","17:00 - 18:00","0.012","ppm"
"NO2","2019-12-31","18:00 - 19:00","0.012","ppm"
"NO2","2019-12-31","19:00 - 20:00","0.014","ppm"
"NO2","2019-12-31","20:00 - 21:00","0.016","ppm"
"NO2","2019-12-31","21:00 - 22:00","0.020","ppm"
"NO2","2019-12-31","22:00 - 23:00","0.030","ppm"
"NO2","2020-01-01","16:00 - 17:00","0.002","ppm"
"NO2","2020-01-01","17:00 - 18:00","0.003","ppm"
"NO2","2020-01-01","18:00 - 19:00","0.004","ppm"
"NO2","2020-01-01","19:00 - 20:00","0.005","ppm"
"NO2","2020-01-01","20:00 - 21:00","0.005","ppm"
"NO2","2020-01-01","21:00 - 22:00","0.008","ppm"
"NO2","2020-01-01","22:00 - 23:00","0.018","ppm"
