"Parámetro","Fecha","Hora","Valor","Unidad"
"NOx","2019-12-04","20:00 - 21:00","0.061","ppm"
"NOx","2019-12-04","21:00 - 22:00","0.052","ppm"
"NOx","2019-12-04","22:00 - 23:00","0.058","ppm"
"NOx","2019-12-05","23:00 - 0:00","0.061","ppm"
"NOx","2019-12-05","0:00 - 1:00","0.069","ppm"
"NOx","2019-12-05","1:00 - 2:00","0.043","ppm"
"NOx","2019-12-05","2:00 - 3:00","0.050","ppm"
"NOx","2019-12-05","3:00 - 4:00","0.033","ppm"
"NOx","2019-12-05","4:00 - 5:00","0.025","ppm"
"NOx","2019-12-05","5:00 - 6:00","0.055","ppm"
"NOx","2019-12-05","6:00 - 7:00","0.135","ppm"
"NOx","2019-12-05","7:00 - 8:00","0.178","ppm"
"NOx","2019-12-05","8:00 - 9:00","0.167","ppm"
"NOx","2019-12-05","9:00 - 10:00","0.193","ppm"
"NOx","2019-12-05","10:00 - 11:00","0.192","ppm"
"NOx","2019-12-05","11:00 - 12:00","0.089","ppm"
"NOx","2019-12-05","12:00 - 13:00","0.042","ppm"
"NOx","2019-12-05","13:00 - 14:00","0.047","ppm"
"NOx","2019-12-05","14:00 - 15:00","0.035","ppm"
"NOx","2019-12-05","15:00 - 16:00","0.030","ppm"
"NOx","2019-12-05","16:00 - 17:00","0.036","ppm"
"NOx","2019-12-05","17:00 - 18:00","0.059","ppm"
"NOx","2019-12-05","18:00 - 19:00","0.087","ppm"
"NOx","2019-12-05","19:00 - 20:00","0.101","ppm"
"NOx","2019-12-05","20:00 - 21:00","0.114","ppm"
"NOx","2019-12-05","21:00 - 22:00","0.115","ppm"
"NOx","2019-12-05","22:00 - 23:00","0.112","ppm"
"NOx","2019-12-06","23:00 - 0:00","0.094","ppm"
"NOx","2019-12-06","0:00 - 1:00","0.064","ppm"
"NOx","2019-12-06","1:00 - 2:00","0.037","ppm"
"NOx","2019-12-06","2:00 - 3:00","0.041","ppm"
"NOx","2019-12-06","3:00 - 4:00","0.054","ppm"
"NOx","2019-12-06","4:00 - 5:00","0.060","ppm"
"NOx","2019-12-06","5:00 - 6:00","0.120","ppm"
"NOx","2019-12-06","6:00 - 7:00","0.134","ppm"
"NOx","2019-12-06","7:00 - 8:00","0.192","ppm"
"NOx","2019-12-06","8:00 - 9:00","0.295","ppm"
"NOx","2019-12-06","9:00 - 10:00","0.212","ppm"
"NOx","2019-12-06","10:00 - 11:00","0.140","ppm"
"NOx","2019-12-06","11:00 - 12:00","0.072","ppm"
"NOx","2019-12-06","12:00 - 13:00","0.047","ppm"
"NOx","2019-12-06","13:00 - 14:00","0.032","ppm"
"NOx","2019-12-06","14:00 - 15:00","0.036","ppm"
"NOx","2019-12-06","15:00 - 16:00","0.031","ppm"
"NOx","2019-12-06","16:00 - 17:00","0.031","ppm"
"NOx","2019-12-06","17:00 - 18:00","0.048","ppm"
"NOx","2019-12-06","18:00 - 19:00","0.060","ppm"
"NOx","2019-12-06","19:00 - 20:00","0.050","ppm"
"NOx","2019-12-06","20:00 - 21:00","0.054","ppm"
"NOx","2019-12-06","21:00 - 22:00","0.036","ppm"
"NOx","2019-12-06","22:00 - 23:00","0.030","ppm"
"NOx","2019-12-07","23:00 - 0:00","0.029","ppm"
"NOx","2019-12-07","0:00 - 1:00","0.025","ppm"
"NOx","2019-12-07","1:00 - 2:00","0.022","ppm"
"NOx","2019-12-07","2:00 - 3:00","0.015","ppm"
"NOx","2019-12-07","3:00 - 4:00","0.014","ppm"
"NOx","2019-12-07","4:00 - 5:00","0.018","ppm"
"NOx","2019-12-07","5:00 - 6:00","0.034","ppm"
"NOx","2019-12-07","6:00 - 7:00","0.091","ppm"
"NOx","2019-12-07","7:00 - 8:00","0.146","ppm"
"NOx","2019-12-07","8:00 - 9:00","0.125","ppm"
"NOx","2019-12-07","9:00 - 10:00","0.137","ppm"
"NOx","2019-12-07","10:00 - 11:00","0.154","ppm"
"NOx","2019-12-07","11:00 - 12:00","0.084","ppm"
"NOx","2019-12-07","12:00 - 13:00","0.054","ppm"
"NOx","2019-12-07","13:00 - 14:00","0.053","ppm"
"NOx","2019-12-07","14:00 - 15:00","0.059","ppm"
"NOx","2019-12-07","15:00 - 16:00","0.048","ppm"
"NOx","2019-12-07","16:00 - 17:00","0.040","ppm"
"NOx","2019-12-07","17:00 - 18:00","0.051","ppm"
"NOx","2019-12-07","18:00 - 19:00","0.065","ppm"
"NOx","2019-12-07","19:00 - 20:00","0.053","ppm"
"NOx","2019-12-07","20:00 - 21:00","0.057","ppm"
"NOx","2019-12-07","21:00 - 22:00","0.053","ppm"
"NOx","2019-12-07","22:00 - 23:00","0.048","ppm"
"NOx","2019-12-08","23:00 - 0:00","0.042","ppm"
"NOx","2019-12-08","0:00 - 1:00","0.022","ppm"
"NOx","2019-12-08","1:00 - 2:00","0.025","ppm"
"NOx","2019-12-08","2:00 - 3:00","0.026","ppm"
"NOx","2019-12-08","3:00 - 4:00","0.041","ppm"
"NOx","2019-12-08","4:00 - 5:00","0.037","ppm"
"NOx","2019-12-08","5:00 - 6:00","0.051","ppm"
"NOx","2019-12-08","6:00 - 7:00","0.068","ppm"
"NOx","2019-12-08","7:00 - 8:00","0.077","ppm"
"NOx","2019-12-08","8:00 - 9:00","0.102","ppm"
"NOx","2019-12-08","9:00 - 10:00","0.103","ppm"
"NOx","2019-12-08","10:00 - 11:00","0.098","ppm"
"NOx","2019-12-08","11:00 - 12:00","0.103","ppm"
"NOx","2019-12-08","12:00 - 13:00","0.061","ppm"
"NOx","2019-12-08","13:00 - 14:00","0.030","ppm"
"NOx","2019-12-08","14:00 - 15:00","0.024","ppm"
"NOx","2019-12-08","15:00 - 16:00","0.028","ppm"
"NOx","2019-12-08","16:00 - 17:00","0.033","ppm"
"NOx","2019-12-08","17:00 - 18:00","0.033","ppm"
"NOx","2019-12-08","18:00 - 19:00","0.065","ppm"
"NOx","2019-12-08","19:00 - 20:00","0.062","ppm"
"NOx","2019-12-08","20:00 - 21:00","0.100","ppm"
"NOx","2019-12-08","21:00 - 22:00","0.112","ppm"
"NOx","2019-12-08","22:00 - 23:00","0.089","ppm"
"NOx","2019-12-09","3:00 - 4:00","0.045","ppm"
"NOx","2019-12-09","4:00 - 5:00","0.046","ppm"
"NOx","2019-12-09","5:00 - 6:00","0.056","ppm"
"NOx","2019-12-09","6:00 - 7:00","0.119","ppm"
"NOx","2019-12-09","7:00 - 8:00","0.236","ppm"
"NOx","2019-12-09","8:00 - 9:00","0.223","ppm"
"NOx","2019-12-09","9:00 - 10:00","0.200","ppm"
"NOx","2019-12-09","10:00 - 11:00","0.196","ppm"
"NOx","2019-12-09","11:00 - 12:00","0.110","ppm"
"NOx","2019-12-09","12:00 - 13:00","0.057","ppm"
"NOx","2019-12-09","13:00 - 14:00","0.047","ppm"
