"Parámetro","Fecha","Hora","Valor","Unidad"
"DV","2019-12-10","19:00 - 20:00","141","°A"
"DV","2019-12-10","20:00 - 21:00","109","°A"
"DV","2019-12-10","21:00 - 22:00","297","°A"
"DV","2019-12-10","22:00 - 23:00","301","°A"
"DV","2019-12-11","23:00 - 0:00","176","°A"
"DV","2019-12-11","0:00 - 1:00","316","°A"
"DV","2019-12-11","1:00 - 2:00","294","°A"
"DV","2019-12-11","2:00 - 3:00","292","°A"
"DV","2019-12-11","3:00 - 4:00","317","°A"
"DV","2019-12-11","4:00 - 5:00","45","°A"
"DV","2019-12-11","5:00 - 6:00","125","°A"
"DV","2019-12-11","6:00 - 7:00","73","°A"
"DV","2019-12-11","7:00 - 8:00","26","°A"
"DV","2019-12-11","8:00 - 9:00","27","°A"
"DV","2019-12-11","9:00 - 10:00","357","°A"
"DV","2019-12-11","10:00 - 11:00","311","°A"
"DV","2019-12-11","11:00 - 12:00","320","°A"
"DV","2019-12-11","12:00 - 13:00","316","°A"
"DV","2019-12-11","13:00 - 14:00","328","°A"
"DV","2019-12-11","14:00 - 15:00","324","°A"
"DV","2019-12-11","15:00 - 16:00","169","°A"
"DV","2019-12-11","16:00 - 17:00","181","°A"
"DV","2019-12-11","17:00 - 18:00","167","°A"
"DV","2019-12-11","18:00 - 19:00","172","°A"
"DV","2019-12-11","19:00 - 20:00","170","°A"
"DV","2019-12-11","20:00 - 21:00","298","°A"
"DV","2019-12-11","21:00 - 22:00","298","°A"
"DV","2019-12-11","22:00 - 23:00","295","°A"
"DV","2019-12-12","23:00 - 0:00","316","°A"
"DV","2019-12-12","0:00 - 1:00","262","°A"
"DV","2019-12-12","1:00 - 2:00","62","°A"
"DV","2019-12-12","2:00 - 3:00","97","°A"
"DV","2019-12-12","3:00 - 4:00","113","°A"
"DV","2019-12-12","4:00 - 5:00","137","°A"
"DV","2019-12-12","5:00 - 6:00","14","°A"
"DV","2019-12-12","6:00 - 7:00","127","°A"
"DV","2019-12-12","7:00 - 8:00","97","°A"
"DV","2019-12-12","8:00 - 9:00","69","°A"
"DV","2019-12-12","9:00 - 10:00","65","°A"
"DV","2019-12-12","10:00 - 11:00","65","°A"
"DV","2019-12-12","11:00 - 12:00","61","°A"
"DV","2019-12-12","12:00 - 13:00","15","°A"
